# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.
DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
2023-12-26 06:00:00,ssi-520abe92,basementhallway,Smart Plug,,,,33.111,0.033
2023-12-26 06:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.268,0.002
2023-12-26 06:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,4.947,0.005
2023-12-26 06:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,5.271,0.005
2023-12-26 06:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-26 06:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",2.314,0.002
2023-12-26 06:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,2.777,0.003
2023-12-26 06:00:00,mains,Total Usage,,,,,1349.626,1.350
2023-12-26 06:00:00,ssi-ac2fa4f5,Bathroom Fan,Smart Plug,,,,0.129,0.000
2023-12-26 06:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-26 06:00:00,6SjiiZ6h,HVAC Main,AC,,,,158.412,0.158
2023-12-26 06:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,191.998,0.192
2023-12-26 06:00:00,RYQK85Ha,HVAC Upstairs,AC,,,,88.627,0.089
2023-12-26 07:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,0.380,0.000
2023-12-26 07:00:00,70e9128c,Coffee Maker,Coffee Maker,,,,70.474,0.070
2023-12-26 07:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,3.876,0.004
2023-12-26 07:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.475,0.011
2023-12-26 07:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.520,0.002
2023-12-26 07:00:00,g33Phtuz,Fridge,Smart Plug,,,,68.852,0.069
2023-12-26 07:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,42.706,0.043
2023-12-26 07:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.840,0.001
2023-12-26 07:00:00,9yUgkAEi,kidsroom,Smart Plug,,,,43.649,0.044
2023-12-26 07:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.662,0.003
2023-12-26 07:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.059,0.000
2023-12-26 07:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,35.661,0.036
2023-12-26 07:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.254,0.000
2023-12-26 07:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.136,0.007
2023-12-26 07:00:00,DzRXlfw9,1-2,Smart Plug,,,,25.849,0.026
2023-12-26 07:00:00,always_on,Always On,Always On,,,,338.983,0.339
2023-12-26 07:00:00,e4b9b934,Pump 3,Pump,,,,1.544,0.002
2023-12-26 07:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,12.981,0.013
2023-12-26 07:00:00,15a64776,Fan,Fan,,,,6.670,0.007
2023-12-26 07:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.195,0.002
2023-12-26 07:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,6.920,0.007
2023-12-26 07:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-26 07:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-26 07:00:00,1499ddba,Well pump,Pump,,,"Basement ",33.515,0.034
2023-12-26 07:00:00,mains,Total Usage,,,,,1264.601,1.265
2023-12-26 07:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-26 07:00:00,6SjiiZ6h,HVAC Main,AC,,,,215.333,0.215
2023-12-26 07:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,250.400,0.250
2023-12-26 07:00:00,RYQK85Ha,HVAC Upstairs,AC,,,,45.344,0.045
2023-12-26 08:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,0.360,0.000
2023-12-26 08:00:00,70e9128c,Coffee Maker,Coffee Maker,,,,23.137,0.023
2023-12-26 08:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,3.184,0.003
2023-12-26 08:00:00,ssi-68d5ac08,hvac,Smart Plug,,,,0.175,0.000
2023-12-26 08:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,9.112,0.009
2023-12-26 08:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.463,0.001
2023-12-26 08:00:00,g33Phtuz,Fridge,Smart Plug,,,,63.980,0.064
2023-12-26 08:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,0.006,0.000
2023-12-26 08:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,43.857,0.044
2023-12-26 08:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.879,0.001
2023-12-26 08:00:00,9yUgkAEi,kidsroom,Smart Plug,,,,54.274,0.054
2023-12-26 08:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.532,0.003
2023-12-26 08:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.079,0.000
2023-12-26 08:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,8.940,0.009
2023-12-26 08:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.275,0.000
2023-12-26 08:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.147,0.007
2023-12-26 08:00:00,5QURv5K7,Storage Closet,Smart Plug,,,,0.754,0.001
2023-12-26 08:00:00,DzRXlfw9,1-2,Smart Plug,,,,8.665,0.009
2023-12-26 08:00:00,always_on,Always On,Always On,,,,355.000,0.355
2023-12-26 08:00:00,e4b9b934,Pump 3,Pump,,,,0.776,0.001
2023-12-26 08:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,12.798,0.013
2023-12-26 08:00:00,apeiuhC7,Bathroom_3,Smart Plug,,,,16.229,0.016
2023-12-26 08:00:00,15a64776,Fan,Fan,,,,5.203,0.005
2023-12-26 08:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,1.939,0.002
2023-12-26 08:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,1.749,0.002
2023-12-26 08:00:00,rJonGsY7,Laundry,Smart Plug,,,,2.091,0.002
2023-12-26 08:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-26 08:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-26 08:00:00,96876af5,Dishwasher,Dishwasher,,,,168.818,0.169
2023-12-26 08:00:00,1499ddba,Well pump,Pump,,,"Basement ",39.357,0.039
2023-12-26 08:00:00,mains,Total Usage,,,,,1100.632,1.101
2023-12-26 08:00:00,ssi-ac2fa4f5,Bathroom Fan,Smart Plug,,,,16.212,0.016
2023-12-26 08:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-26 08:00:00,6SjiiZ6h,HVAC Main,AC,,,,138.066,0.138
2023-12-26 08:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,63.729,0.064
2023-12-26 09:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,0.431,0.000
2023-12-26 09:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,52.034,0.052
2023-12-26 09:00:00,ssi-68d5ac08,hvac,Smart Plug,,,,0.283,0.000
2023-12-26 09:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.023,0.011
2023-12-26 09:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.520,0.002
2023-12-26 09:00:00,g33Phtuz,Fridge,Smart Plug,,,,73.841,0.074
2023-12-26 09:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,0.006,0.000
2023-12-26 09:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,43.647,0.044
2023-12-26 09:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.880,0.001
2023-12-26 09:00:00,BYAGpdS2,Garage,Smart Plug,,,,1.227,0.001
2023-12-26 09:00:00,9yUgkAEi,kidsroom,Smart Plug,,,,29.674,0.030
2023-12-26 09:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.500,0.002
2023-12-26 09:00:00,DnC2WeoP,Washer,Smart Plug,,,,66.835,0.067
2023-12-26 09:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,33.712,0.034
2023-12-26 09:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.273,0.000
2023-12-26 09:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.185,0.007
2023-12-26 09:00:00,DzRXlfw9,1-2,Smart Plug,,,,67.297,0.067
2023-12-26 09:00:00,always_on,Always On,Always On,,,,355.000,0.355
2023-12-26 09:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.119,0.013
2023-12-26 09:00:00,apeiuhC7,Bathroom_3,Smart Plug,,,,14.083,0.014
2023-12-26 09:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,0.443,0.000
2023-12-26 09:00:00,ssi-520abe92,basementhallway,Smart Plug,,,,7.022,0.007
2023-12-26 09:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.509,0.003
2023-12-26 09:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,6.538,0.007
2023-12-26 09:00:00,2MWspPfA,basementlivingroom,Smart Plug,,,,7.088,0.007
2023-12-26 09:00:00,rJonGsY7,Laundry,Smart Plug,,,,4.125,0.004
2023-12-26 09:00:00,KqnnB036,Storage,Smart Plug,,,,0.683,0.001
2023-12-26 09:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,32.155,0.032
2023-12-26 09:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",1.173,0.001
2023-12-26 09:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,2.756,0.003
2023-12-26 09:00:00,96876af5,Dishwasher,Dishwasher,,,,441.579,0.442
2023-12-26 09:00:00,1499ddba,Well pump,Pump,,,"Basement ",42.315,0.042
2023-12-26 09:00:00,mains,Total Usage,,,,,1549.760,1.550
2023-12-26 09:00:00,ssi-ac2fa4f5,Bathroom Fan,Smart Plug,,,,14.066,0.014
2023-12-26 09:00:00,ssi-3dfcb50a,basement_bedroom,Smart Plug,,,,0.156,0.000
2023-12-26 09:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,54.214,0.054
2023-12-26 09:00:00,6SjiiZ6h,HVAC Main,AC,,,,0.712,0.001
2023-12-26 09:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,231.628,0.232
2023-12-26 10:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,0.531,0.001
2023-12-26 10:00:00,ZQgkmbm9,6-3,Smart Plug,,,,1.517,0.002
2023-12-26 10:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,42.640,0.043
2023-12-26 10:00:00,ssi-68d5ac08,hvac,Smart Plug,,,,2.779,0.003
2023-12-26 10:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,11.487,0.011
2023-12-26 10:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,10.982,0.011
2023-12-26 10:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.468,0.001
2023-12-26 10:00:00,g33Phtuz,Fridge,Smart Plug,,,,68.166,0.068
2023-12-26 10:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,0.006,0.000
2023-12-26 10:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,44.289,0.044
2023-12-26 10:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.805,0.001
2023-12-26 10:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.771,0.003
2023-12-26 10:00:00,DnC2WeoP,Washer,Smart Plug,,,,69.852,0.070
2023-12-26 10:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,0.195,0.000
2023-12-26 10:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.313,0.000
2023-12-26 10:00:00,d8E6OMyN,3-2 -  Dell,Smart Plug,,,,6.748,0.007
2023-12-26 10:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.465,0.007
2023-12-26 10:00:00,DzRXlfw9,1-2,Smart Plug,,,,18.683,0.019
2023-12-26 10:00:00,always_on,Always On,Always On,,,,355.000,0.355
2023-12-26 10:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.311,0.013
2023-12-26 10:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,0.184,0.000
2023-12-26 10:00:00,ssi-520abe92,basementhallway,Smart Plug,,,,2.555,0.003
2023-12-26 10:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,21.594,0.022
2023-12-26 10:00:00,dEwJddMP,Well,Smart Plug,,,,0.994,0.001
2023-12-26 10:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.879,0.003
2023-12-26 10:00:00,B2IHI8OZ,3-3 - Mac,Smart Plug,,,,9.635,0.010
2023-12-26 10:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,0.031,0.000
2023-12-26 10:00:00,2MWspPfA,basementlivingroom,Smart Plug,,,,2.244,0.002
2023-12-26 10:00:00,rJonGsY7,Laundry,Smart Plug,,,,8.116,0.008
2023-12-26 10:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-26 10:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",3.517,0.004
2023-12-26 10:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-26 10:00:00,1fRxtFQK,Coat Closet,Smart Plug,,,,0.436,0.000
2023-12-26 10:00:00,96876af5,Dishwasher,Dishwasher,,,,334.955,0.335
2023-12-26 10:00:00,1499ddba,Well pump,Pump,,,"Basement ",188.562,0.189
2023-12-26 10:00:00,mains,Total Usage,,,,,1227.686,1.228
2023-12-26 10:00:00,ssi-ac2fa4f5,Bathroom Fan,Smart Plug,,,,3.058,0.003
2023-12-26 10:00:00,ssi-3dfcb50a,basement_bedroom,Smart Plug,,,,0.230,0.000
2023-12-26 10:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-26 10:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,4.953,0.005
2023-12-26 11:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,0.369,0.000
2023-12-26 11:00:00,ZQgkmbm9,6-3,Smart Plug,,,,0.162,0.000
2023-12-26 11:00:00,H6qTQUtY,frontdoorlight,Smart Plug,,,,0.409,0.000
2023-12-26 11:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,20.606,0.021
2023-12-26 11:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.050,0.011
2023-12-26 11:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.461,0.001
2023-12-26 11:00:00,g33Phtuz,Fridge,Smart Plug,,,,71.342,0.071
2023-12-26 11:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,43.567,0.044
2023-12-26 11:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.852,0.001
2023-12-26 11:00:00,BYAGpdS2,Garage,Smart Plug,,,,2.027,0.002
2023-12-26 11:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.696,0.003
2023-12-26 11:00:00,DnC2WeoP,Washer,Smart Plug,,,,89.450,0.089
2023-12-26 11:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.325,0.000
2023-12-26 11:00:00,d8E6OMyN,3-2 -  Dell,Smart Plug,,,,32.415,0.032
2023-12-26 11:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.369,0.007
2023-12-26 11:00:00,DzRXlfw9,1-2,Smart Plug,,,,16.706,0.017
2023-12-26 11:00:00,always_on,Always On,Always On,,,,355.000,0.355
2023-12-26 11:00:00,c3d4310e,Microwave 2,Microwave,,,,4.760,0.005
2023-12-26 11:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.186,0.013
2023-12-26 11:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,3.033,0.003
2023-12-26 11:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.822,0.003
2023-12-26 11:00:00,B2IHI8OZ,3-3 - Mac,Smart Plug,,,,32.146,0.032
2023-12-26 11:00:00,rJonGsY7,Laundry,Smart Plug,,,,7.800,0.008
2023-12-26 11:00:00,KqnnB036,Storage,Smart Plug,,,,0.744,0.001
2023-12-26 11:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-26 11:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-26 11:00:00,1fRxtFQK,Coat Closet,Smart Plug,,,,10.000,0.010
2023-12-26 11:00:00,1499ddba,Well pump,Pump,,,"Basement ",65.012,0.065
2023-12-26 11:00:00,mains,Total Usage,,,,,962.166,0.962
2023-12-26 11:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-26 11:00:00,ec7uWGrx,Dryer,Dryer,,,,174.952,0.175
2023-12-26 11:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,2.521,0.003
2023-12-26 12:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,0.465,0.000
2023-12-26 12:00:00,ZQgkmbm9,6-3,Smart Plug,,,,0.015,0.000
2023-12-26 12:00:00,H6qTQUtY,frontdoorlight,Smart Plug,,,,0.798,0.001
2023-12-26 12:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,2.495,0.002
2023-12-26 12:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.494,0.011
2023-12-26 12:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.473,0.001
2023-12-26 12:00:00,g33Phtuz,Fridge,Smart Plug,,,,120.808,0.121
2023-12-26 12:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,0.005,0.000
2023-12-26 12:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,43.194,0.043
2023-12-26 12:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.774,0.001
2023-12-26 12:00:00,BYAGpdS2,Garage,Smart Plug,,,,2.016,0.002
2023-12-26 12:00:00,9yUgkAEi,kidsroom,Smart Plug,,,,2.085,0.002
2023-12-26 12:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.786,0.003
2023-12-26 12:00:00,DnC2WeoP,Washer,Smart Plug,,,,106.834,0.107
2023-12-26 12:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,9.225,0.009
2023-12-26 12:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.354,0.000
2023-12-26 12:00:00,d8E6OMyN,3-2 -  Dell,Smart Plug,,,,21.313,0.021
2023-12-26 12:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.337,0.007
2023-12-26 12:00:00,GzdITuA3,Side Garage,Smart Plug,,,,2.537,0.003
2023-12-26 12:00:00,DzRXlfw9,1-2,Smart Plug,,,,66.649,0.067
2023-12-26 12:00:00,always_on,Always On,Always On,,,,355.766,0.356
2023-12-26 12:00:00,c3d4310e,Microwave 2,Microwave,,,,8.805,0.009
2023-12-26 12:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.314,0.013
2023-12-26 12:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.889,0.003
2023-12-26 12:00:00,B2IHI8OZ,3-3 - Mac,Smart Plug,,,,0.774,0.001
2023-12-26 12:00:00,XxVJyEzs,Kitchen Basement,Smart Plug,,,,0.961,0.001
2023-12-26 12:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,1.673,0.002
2023-12-26 12:00:00,KqnnB036,Storage,Smart Plug,,,,0.769,0.001
2023-12-26 12:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-26 12:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-26 12:00:00,1fRxtFQK,Coat Closet,Smart Plug,,,,10.000,0.010
2023-12-26 12:00:00,1499ddba,Well pump,Pump,,,"Basement ",40.837,0.041
2023-12-26 12:00:00,mains,Total Usage,,,,,1105.778,1.106
2023-12-26 12:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-26 12:00:00,ec7uWGrx,Dryer,Dryer,,,,280.438,0.280
2023-12-26 12:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,62.549,0.063
2023-12-26 13:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,0.343,0.000
2023-12-26 13:00:00,ZQgkmbm9,6-3,Smart Plug,,,,2.902,0.003
2023-12-26 13:00:00,H6qTQUtY,frontdoorlight,Smart Plug,,,,0.396,0.000
2023-12-26 13:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,3.638,0.004
2023-12-26 13:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,11.072,0.011
2023-12-26 13:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.527,0.002
2023-12-26 13:00:00,g33Phtuz,Fridge,Smart Plug,,,,130.196,0.130
2023-12-26 13:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,40.406,0.040
2023-12-26 13:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,42.670,0.043
2023-12-26 13:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.798,0.001
2023-12-26 13:00:00,9yUgkAEi,kidsroom,Smart Plug,,,,44.561,0.045
2023-12-26 13:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.793,0.003
2023-12-26 13:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.008,0.000
2023-12-26 13:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,45.307,0.045
2023-12-26 13:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.208,0.000
2023-12-26 13:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.282,0.007
2023-12-26 13:00:00,DzRXlfw9,1-2,Smart Plug,,,,8.314,0.008
2023-12-26 13:00:00,always_on,Always On,Always On,,,,356.000,0.356
2023-12-26 13:00:00,e4b9b934,Pump 3,Pump,,,,1.137,0.001
2023-12-26 13:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.348,0.013
2023-12-26 13:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.986,0.003
2023-12-26 13:00:00,78d58f33,Shoe Air Dryer,Mystery Heat,,,,291.122,0.291
2023-12-26 13:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,8.919,0.009
2023-12-26 13:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-26 13:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,3.000,0.003
2023-12-26 13:00:00,1fRxtFQK,Coat Closet,Smart Plug,,,,10.000,0.010
2023-12-26 13:00:00,1499ddba,Well pump,Pump,,,"Basement ",5.412,0.005
2023-12-26 13:00:00,mains,Total Usage,,,,,1279.698,1.280
2023-12-26 13:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-26 13:00:00,6SjiiZ6h,HVAC Main,AC,,,,169.416,0.169
2023-12-26 13:00:00,ec7uWGrx,Dryer,Dryer,,,,9.626,0.010
2023-12-26 13:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,299.882,0.300
2023-12-26 14:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,0.471,0.000
2023-12-26 14:00:00,ZQgkmbm9,6-3,Smart Plug,,,,5.616,0.006
2023-12-26 14:00:00,H6qTQUtY,frontdoorlight,Smart Plug,,,,0.407,0.000
2023-12-26 14:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,2.416,0.002
2023-12-26 14:00:00,ssi-68d5ac08,hvac,Smart Plug,,,,1.512,0.002
2023-12-26 14:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,10.988,0.011
2023-12-26 14:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.467,0.001
2023-12-26 14:00:00,g33Phtuz,Fridge,Smart Plug,,,,130.074,0.130
2023-12-26 14:00:00,jXf1rXPK,OptiMist,Smart Plug,,,,0.018,0.000
2023-12-26 14:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,89.125,0.089
2023-12-26 14:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,42.808,0.043
2023-12-26 14:00:00,0xuqZnaG,2-2 sub pump,Smart Plug,,,,0.831,0.001
2023-12-26 14:00:00,BYAGpdS2,Garage,Smart Plug,,,,14.377,0.014
2023-12-26 14:00:00,9yUgkAEi,kidsroom,Smart Plug,,,,65.000,0.065
2023-12-26 14:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.827,0.003
2023-12-26 14:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.038,0.000
2023-12-26 14:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,2.304,0.002
2023-12-26 14:00:00,FJAoFYmy,1-3 - Host 2,Smart Plug,,,,0.311,0.000
2023-12-26 14:00:00,genRkje3,6-5 Wifi,Smart Plug,,,,7.325,0.007
2023-12-26 14:00:00,GzdITuA3,Side Garage,Smart Plug,,,,8.545,0.009
2023-12-26 14:00:00,5QURv5K7,Storage Closet,Smart Plug,,,,1.350,0.001
2023-12-26 14:00:00,DzRXlfw9,1-2,Smart Plug,,,,33.245,0.033
2023-12-26 14:00:00,always_on,Always On,Always On,,,,356.000,0.356
2023-12-26 14:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.092,0.013
2023-12-26 14:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,0.915,0.001
2023-12-26 14:00:00,ssi-520abe92,basementhallway,Smart Plug,,,,14.555,0.015
2023-12-26 14:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.547,0.003
2023-12-26 14:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,0.445,0.000
2023-12-26 14:00:00,2MWspPfA,basementlivingroom,Smart Plug,,,,45.955,0.046
2023-12-26 14:00:00,KqnnB036,Storage,Smart Plug,,,,0.757,0.001
2023-12-26 14:00:00,ssi-83f71057,Switch LEDs,Smart Plug,,,,35.000,0.035
2023-12-26 14:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",1.173,0.001
2023-12-26 14:00:00,ssi-55115a66,Dreame Vacuum,Smart Plug,,,,7.877,0.008
2023-12-26 14:00:00,1fRxtFQK,Coat Closet,Smart Plug,,,,10.000,0.010
2023-12-26 14:00:00,1499ddba,Well pump,Pump,,,"Basement ",11.804,0.012
2023-12-26 14:00:00,mains,Total Usage,,,,,843.289,0.843
2023-12-26 14:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,59.000,0.059
2023-12-26 14:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,18.283,0.018
2023-12-26 15:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,0.398,0.000
2023-12-26 15:00:00,ZQgkmbm9,6-3,Smart Plug,,,,4.334,0.004
2023-12-26 15:00:00,H6qTQUtY,frontdoorlight,Smart Plug,,,,0.393,0.000
2023-12-26 15:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,3.235,0.003
