DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
2023-03-06 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,0.885,0.021
2023-03-06 00:00:00,NVCAkFT8,Master Fan,Smart Plug,,,,0.098,0.002
2023-03-06 00:00:00,arSiz9Eq,Bathroom Sink,Smart Plug,,,,0.851,0.020
2023-03-06 00:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,0.040,0.001
2023-03-06 00:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,2.016,0.048
2023-03-06 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,13.195,0.317
2023-03-06 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,11.729,0.281
2023-03-06 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,4.788,0.115
2023-03-06 00:00:00,SjkZHjBt,Bathroom Fan,Smart Plug,,,,0.011,0.000
2023-03-06 00:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,0.042,0.001
2023-03-06 00:00:00,TVPnlAwD,Martha Vacuum,Smart Plug,,,,1.048,0.025
2023-03-06 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,2.064,0.050
2023-03-06 00:00:00,XxVJyEzs,Kitchen Basement,Smart Plug,,,,0.069,0.002
2023-03-06 00:00:00,2MWspPfA,Basement Light,Smart Plug,,,,4.498,0.108
2023-03-06 00:00:00,6ad8bf9e,Vacuum,Vacuum,,,,2.423,0.058
2023-03-06 00:00:00,KqnnB036,Storage,Smart Plug,,,,0.037,0.001
2023-03-06 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,0.722,0.017
2023-03-06 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,0.590,0.014
2023-03-06 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",3.241,0.078
2023-03-06 00:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.074,0.002
2023-03-06 00:00:00,LwFtueMl,Ians Room,Smart Plug,,,,0.408,0.010
2023-03-06 00:00:00,miYv8N0D,Front Room Light,Smart Plug,,,,1.007,0.024
2023-03-06 00:00:00,B5enaECM,Master,Smart Plug,,,,0.038,0.001
2023-03-06 00:00:00,Vgfzss28,Master Room,Smart Plug,,,,3.354,0.080
2023-03-06 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,0.503,0.012
2023-03-06 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,27.842,0.668
2023-03-06 00:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.664,0.016
2023-03-06 00:00:00,9yUgkAEi,Office Room,Smart Plug,,,,0.406,0.010
2023-03-06 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,4.089,0.098
2023-03-06 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.010,0.000
2023-03-06 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,0.574,0.014
2023-03-06 00:00:00,9b3682d3,Microwave,Microwave,,,,0.663,0.016
2023-03-06 00:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,0.628,0.015
2023-03-06 00:00:00,GzdITuA3,Side Garage,Smart Plug,,,,0.133,0.003
2023-03-06 00:00:00,always_on,Always On,Always On,,,,103.702,2.489
2023-03-06 00:00:00,e4b9b934,Pump 3,Pump,,,,0.011,0.000
2023-03-06 00:00:00,apeiuhC7,Bathroom 3,Smart Plug,,,,0.405,0.010
2023-03-06 00:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,2.543,0.061
2023-03-06 00:00:00,eTifNJsy,3-4 - Lamp,Smart Plug,,,,0.447,0.011
2023-03-06 00:00:00,yYXWLnJ7,4-6 - wifi,Smart Plug,,,,0.020,0.000
2023-03-06 00:00:00,15a64776,Fan,Fan,,,,0.035,0.001
2023-03-06 00:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,0.363,0.009
2023-03-06 00:00:00,6bUeX3OE,Master Closet,Smart Plug,,,,0.071,0.002
2023-03-06 00:00:00,rJonGsY7,Laundry,Smart Plug,,,,0.140,0.003
2023-03-06 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.290,0.007
2023-03-06 00:00:00,jnEBHSam,Breakfast,Smart Plug,,,,0.244,0.006
2023-03-06 00:00:00,QJBfoBnH,6-6 - HP Printer,Smart Plug,,,,2.389,0.057
2023-03-06 00:00:00,mains,Total Usage,,,,,294.739,7.074
2023-03-06 00:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,20.610,0.495
2023-03-06 00:00:00,6SjiiZ6h,HVAC Main,AC,,,,47.398,1.138
2023-03-06 00:00:00,wXH3myfe,HVAC Upstairs,AC,,,,11.977,0.287
2023-03-07 00:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.568,0.038
2023-03-07 00:00:00,TZE18FYw,Epson,Smart Plug,,,,17.706,0.425
2023-03-07 00:00:00,H6qTQUtY,FrontDoor,Smart Plug,,,,0.029,0.001
2023-03-07 00:00:00,70e9128c,Coffee Maker,Coffee Maker,,,,13.794,0.331
2023-03-07 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,7.320,0.176
2023-03-07 00:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,0.078,0.002
2023-03-07 00:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,9.731,0.234
2023-03-07 00:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,11.033,0.265
2023-03-07 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,26.847,0.644
2023-03-07 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,30.010,0.720
2023-03-07 00:00:00,IPwJmgEW,LG TV,Smart Plug,,,,12.323,0.296
2023-03-07 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.312,0.319
2023-03-07 00:00:00,TVPnlAwD,Martha Vacuum,Smart Plug,,,,3.501,0.084
2023-03-07 00:00:00,456301vf,BackYard,Smart Plug,,,,0.010,0.000
2023-03-07 00:00:00,dEwJddMP,Well,Smart Plug,,,,0.004,0.000
2023-03-07 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,5.899,0.142
2023-03-07 00:00:00,2MWspPfA,Basement Light,Smart Plug,,,,13.149,0.316
2023-03-07 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,1.039,0.025
2023-03-07 00:00:00,VDx7SKnY,Printer,Smart Plug,,,,0.087,0.002
2023-03-07 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,4.720,0.113
2023-03-07 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",12.145,0.291
2023-03-07 00:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.054,0.001
2023-03-07 00:00:00,ZQgkmbm9,6-3,Smart Plug,,,,0.678,0.016
2023-03-07 00:00:00,LwFtueMl,Ians Room,Smart Plug,,,,0.324,0.008
2023-03-07 00:00:00,miYv8N0D,Front Room Light,Smart Plug,,,,5.445,0.131
2023-03-07 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.398,0.034
2023-03-07 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,84.211,2.021
2023-03-07 00:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.229,0.006
2023-03-07 00:00:00,9yUgkAEi,Office Room,Smart Plug,,,,5.240,0.126
2023-03-07 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.019,0.000
2023-03-07 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,1.570,0.038
2023-03-07 00:00:00,9b3682d3,Microwave,Microwave,,,,7.788,0.187
2023-03-07 00:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,3.408,0.082
2023-03-07 00:00:00,B46U8aYU,Front Room,Smart Plug,,,,6.094,0.146
2023-03-07 00:00:00,GzdITuA3,Side Garage,Smart Plug,,,,0.082,0.002
2023-03-07 00:00:00,always_on,Always On,Always On,,,,279.898,6.718
2023-03-07 00:00:00,e4b9b934,Pump 3,Pump,,,,0.047,0.001
2023-03-07 00:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,2.725,0.065
2023-03-07 00:00:00,eTifNJsy,3-4 - Lamp,Smart Plug,,,,3.492,0.084
2023-03-07 00:00:00,15a64776,Fan,Fan,,,,1.012,0.024
2023-03-07 00:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,2.793,0.067
2023-03-07 00:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,0.729,0.017
2023-03-07 00:00:00,6bUeX3OE,Master Closet,Smart Plug,,,,0.034,0.001
2023-03-07 00:00:00,rJonGsY7,Laundry,Smart Plug,,,,0.098,0.002
2023-03-07 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.287,0.007
2023-03-07 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.081,0.002
2023-03-07 00:00:00,0f0dd503,Pump 2,Pump,,,,0.085,0.002
2023-03-07 00:00:00,jnEBHSam,Breakfast,Smart Plug,,,,0.310,0.007
2023-03-07 00:00:00,QJBfoBnH,6-6 - HP Printer,Smart Plug,,,,6.590,0.158
2023-03-07 00:00:00,mains,Total Usage,,,,,821.751,19.722
2023-03-07 00:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,57.606,1.383
2023-03-07 00:00:00,6SjiiZ6h,HVAC Main,AC,,,,120.211,2.885
2023-03-07 00:00:00,wXH3myfe,HVAC Upstairs,AC,,,,55.242,1.326
2023-03-07 00:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,96.743,2.322
2023-03-08 00:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.092,0.026
2023-03-08 00:00:00,TZE18FYw,Epson,Smart Plug,,,,9.616,0.231
2023-03-08 00:00:00,70e9128c,Coffee Maker,Coffee Maker,,,,12.455,0.299
2023-03-08 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,6.774,0.163
2023-03-08 00:00:00,NVCAkFT8,Master Fan,Smart Plug,,,,0.012,0.000
2023-03-08 00:00:00,arSiz9Eq,Bathroom Sink,Smart Plug,,,,0.055,0.001
2023-03-08 00:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,0.486,0.012
2023-03-08 00:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,8.135,0.195
2023-03-08 00:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,8.974,0.215
2023-03-08 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,23.300,0.559
2023-03-08 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,31.194,0.749
2023-03-08 00:00:00,IPwJmgEW,LG TV,Smart Plug,,,,23.987,0.576
2023-03-08 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.612,0.327
2023-03-08 00:00:00,SjkZHjBt,Bathroom Fan,Smart Plug,,,,0.001,0.000
2023-03-08 00:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,0.687,0.016
2023-03-08 00:00:00,TVPnlAwD,Martha Vacuum,Smart Plug,,,,3.474,0.083
2023-03-08 00:00:00,dEwJddMP,Well,Smart Plug,,,,0.013,0.000
2023-03-08 00:00:00,NMN6F9b4,Hallway,Smart Plug,,,,0.009,0.000
2023-03-08 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,4.814,0.116
2023-03-08 00:00:00,XxVJyEzs,Kitchen Basement,Smart Plug,,,,0.001,0.000
2023-03-08 00:00:00,2MWspPfA,Basement Light,Smart Plug,,,,0.003,0.000
2023-03-08 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,0.517,0.012
2023-03-08 00:00:00,VDx7SKnY,Printer,Smart Plug,,,,0.115,0.003
2023-03-08 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,4.346,0.104
2023-03-08 00:00:00,rYrVvxbS,Dryer,Smart Plug,,,,11.828,0.284
2023-03-08 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",14.686,0.352
2023-03-08 00:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.057,0.001
2023-03-08 00:00:00,ZQgkmbm9,6-3,Smart Plug,,,,0.917,0.022
2023-03-08 00:00:00,LwFtueMl,Ians Room,Smart Plug,,,,0.029,0.001
2023-03-08 00:00:00,miYv8N0D,Front Room Light,Smart Plug,,,,4.741,0.114
2023-03-08 00:00:00,B5enaECM,Master,Smart Plug,,,,0.004,0.000
2023-03-08 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.421,0.034
2023-03-08 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,84.919,2.038
2023-03-08 00:00:00,BYAGpdS2,Garage,Smart Plug,,,,2.753,0.066
2023-03-08 00:00:00,9yUgkAEi,Office Room,Smart Plug,,,,0.063,0.002
2023-03-08 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,2.321,0.056
2023-03-08 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,10.618,0.255
2023-03-08 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,1.594,0.038
2023-03-08 00:00:00,9b3682d3,Microwave,Microwave,,,,3.291,0.079
2023-03-08 00:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,2.140,0.051
2023-03-08 00:00:00,GzdITuA3,Side Garage,Smart Plug,,,,0.660,0.016
2023-03-08 00:00:00,always_on,Always On,Always On,,,,286.000,6.864
2023-03-08 00:00:00,e4b9b934,Pump 3,Pump,,,,0.035,0.001
2023-03-08 00:00:00,apeiuhC7,Bathroom 3,Smart Plug,,,,0.300,0.007
2023-03-08 00:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,1.878,0.045
2023-03-08 00:00:00,eTifNJsy,3-4 - Lamp,Smart Plug,,,,3.239,0.078
2023-03-08 00:00:00,15a64776,Fan,Fan,,,,0.172,0.004
2023-03-08 00:00:00,2e233393,Insta Pot,Mystery Heat,,,,3.362,0.081
2023-03-08 00:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,7.058,0.169
2023-03-08 00:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,0.819,0.020
2023-03-08 00:00:00,6bUeX3OE,Master Closet,Smart Plug,,,,0.184,0.004
2023-03-08 00:00:00,rJonGsY7,Laundry,Smart Plug,,,,0.502,0.012
2023-03-08 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.914,0.022
2023-03-08 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.027,0.001
2023-03-08 00:00:00,1fRxtFQK,Coat Closet,Smart Plug,,,,0.000,0.000
2023-03-08 00:00:00,96876af5,Dishwasher,Dishwasher,,,,38.082,0.914
2023-03-08 00:00:00,QJBfoBnH,6-6 - HP Printer,Smart Plug,,,,6.632,0.159
2023-03-08 00:00:00,mains,Total Usage,,,,,924.023,22.177
2023-03-08 00:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,58.837,1.412
2023-03-08 00:00:00,6SjiiZ6h,HVAC Main,AC,,,,145.501,3.492
2023-03-08 00:00:00,wXH3myfe,HVAC Upstairs,AC,,,,59.177,1.420
2023-03-08 00:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,144.497,3.468
2023-03-09 00:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.116,0.027
2023-03-09 00:00:00,TZE18FYw,Epson,Smart Plug,,,,0.311,0.007
2023-03-09 00:00:00,70e9128c,Coffee Maker,Coffee Maker,,,,13.865,0.333
2023-03-09 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,5.105,0.123
2023-03-09 00:00:00,arSiz9Eq,Bathroom Sink,Smart Plug,,,,2.159,0.052
2023-03-09 00:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,0.116,0.003
2023-03-09 00:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,9.713,0.233
2023-03-09 00:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,8.856,0.213
2023-03-09 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,27.672,0.664
2023-03-09 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,29.920,0.718
2023-03-09 00:00:00,IPwJmgEW,LG TV,Smart Plug,,,,4.938,0.119
2023-03-09 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.683,0.328
2023-03-09 00:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,0.000,0.000
2023-03-09 00:00:00,TVPnlAwD,Martha Vacuum,Smart Plug,,,,2.990,0.072
2023-03-09 00:00:00,dEwJddMP,Well,Smart Plug,,,,0.003,0.000
2023-03-09 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,4.653,0.112
2023-03-09 00:00:00,XxVJyEzs,Kitchen Basement,Smart Plug,,,,0.009,0.000
2023-03-09 00:00:00,2MWspPfA,Basement Light,Smart Plug,,,,4.470,0.107
2023-03-09 00:00:00,KqnnB036,Storage,Smart Plug,,,,0.075,0.002
2023-03-09 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,0.065,0.002
2023-03-09 00:00:00,VDx7SKnY,Printer,Smart Plug,,,,0.075,0.002
2023-03-09 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,4.821,0.116
2023-03-09 00:00:00,rYrVvxbS,Dryer,Smart Plug,,,,12.308,0.295
2023-03-09 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",10.189,0.245
2023-03-09 00:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.033,0.001
2023-03-09 00:00:00,ZQgkmbm9,6-3,Smart Plug,,,,0.521,0.013
2023-03-09 00:00:00,LwFtueMl,Ians Room,Smart Plug,,,,0.368,0.009
2023-03-09 00:00:00,miYv8N0D,Front Room Light,Smart Plug,,,,5.367,0.129
2023-03-09 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.365,0.033
2023-03-09 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,88.275,2.119
2023-03-09 00:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.617,0.015
2023-03-09 00:00:00,9yUgkAEi,Office Room,Smart Plug,,,,3.813,0.092
2023-03-09 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,4.741,0.114
2023-03-09 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.017,0.000
2023-03-09 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,1.606,0.039
2023-03-09 00:00:00,9b3682d3,Microwave,Microwave,,,,6.180,0.148
2023-03-09 00:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,0.544,0.013
2023-03-09 00:00:00,GzdITuA3,Side Garage,Smart Plug,,,,0.572,0.014
2023-03-09 00:00:00,always_on,Always On,Always On,,,,292.971,7.031
2023-03-09 00:00:00,e4b9b934,Pump 3,Pump,,,,0.035,0.001
2023-03-09 00:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,8.308,0.199
2023-03-09 00:00:00,eTifNJsy,3-4 - Lamp,Smart Plug,,,,3.611,0.087
2023-03-09 00:00:00,15a64776,Fan,Fan,,,,0.953,0.023
2023-03-09 00:00:00,2e233393,Insta Pot,Mystery Heat,,,,12.819,0.308
2023-03-09 00:00:00,hiqvdUXO,Main Kitchen,Smart Plug,,,,9.820,0.236
2023-03-09 00:00:00,z4VH33On,"4-2 - Bass Speaker ",Smart Plug,,,,0.136,0.003
2023-03-09 00:00:00,6bUeX3OE,Master Closet,Smart Plug,,,,0.405,0.010
2023-03-09 00:00:00,rJonGsY7,Laundry,Smart Plug,,,,0.277,0.007
2023-03-09 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.570,0.014
2023-03-09 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.112,0.003
2023-03-09 00:00:00,jnEBHSam,Breakfast,Smart Plug,,,,0.804,0.019
2023-03-09 00:00:00,c8963c3b,Dryer,Dryer,,,,0.113,0.003
2023-03-09 00:00:00,QJBfoBnH,6-6 - HP Printer,Smart Plug,,,,6.590,0.158
2023-03-09 00:00:00,mains,Total Usage,,,,,822.358,19.737
2023-03-09 00:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,58.804,1.411
2023-03-09 00:00:00,6SjiiZ6h,HVAC Main,AC,,,,73.008,1.752
2023-03-09 00:00:00,wXH3myfe,HVAC Upstairs,AC,,,,47.043,1.129
2023-03-09 00:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,189.320,4.544
2023-03-10 00:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,0.289,0.007
2023-03-10 00:00:00,miYv8N0D,Front Room Light,Smart Plug,,,,1.822,0.044
2023-03-10 00:00:00,70e9128c,Coffee Maker,Coffee Maker,,,,12.525,0.301
2023-03-10 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,2.988,0.072
2023-03-10 00:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,3.739,0.090
2023-03-10 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,0.641,0.015
2023-03-10 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,33.014,0.792
2023-03-10 00:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,4.204,0.101
2023-03-10 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,10.549,0.253
2023-03-10 00:00:00,9yUgkAEi,Office Room,Smart Plug,,,,2.000,0.048
2023-03-10 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,0.343,0.008
2023-03-10 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,0.011,0.000
2023-03-10 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,0.718,0.017
2023-03-10 00:00:00,9b3682d3,Microwave,Microwave,,,,0.583,0.014
2023-03-10 00:00:00,7pUZFnuY,4-5 - Stereo,Smart Plug,,,,0.040,0.001
2023-03-10 00:00:00,d8E6OMyN,3-2 -  Dell,Smart Plug,,,,0.147,0.004
2023-03-10 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,12.985,0.312
2023-03-10 00:00:00,IPwJmgEW,LG TV,Smart Plug,,,,3.351,0.080
2023-03-10 00:00:00,always_on,Always On,Always On,,,,113.038,2.713
2023-03-10 00:00:00,e4b9b934,Pump 3,Pump,,,,0.040,0.001
2023-03-10 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,6.162,0.148
2023-03-10 00:00:00,TVPnlAwD,Martha Vacuum,Smart Plug,,,,1.341,0.032
2023-03-10 00:00:00,TpW50HtL,Bathroom 1,Smart Plug,,,,0.265,0.006
2023-03-10 00:00:00,eTifNJsy,3-4 - Lamp,Smart Plug,,,,0.926,0.022
2023-03-10 00:00:00,yYXWLnJ7,4-6 - wifi,Smart Plug,,,,0.052,0.001
2023-03-10 00:00:00,15a64776,Fan,Fan,,,,3.579,0.086
2023-03-10 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,3.723,0.089
2023-03-10 00:00:00,B2IHI8OZ,3-3 - Mac,Smart Plug,,,,0.045,0.001
2023-03-10 00:00:00,6bUeX3OE,Master Closet,Smart Plug,,,,0.035,0.001
2023-03-10 00:00:00,hgpPmwcs,3-1 - Monitors,Smart Plug,,,,0.100,0.002
2023-03-10 00:00:00,rJonGsY7,Laundry,Smart Plug,,,,0.105,0.003
2023-03-10 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,0.153,0.004
2023-03-10 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.007,0.000
2023-03-10 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,1.090,0.026
2023-03-10 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",3.025,0.073
2023-03-10 00:00:00,QJBfoBnH,6-6 - HP Printer,Smart Plug,,,,2.943,0.071
2023-03-10 00:00:00,mains,Total Usage,,,,,779.697,18.713
2023-03-10 00:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.017,0.000
2023-03-10 00:00:00,RrIafJpu,Radon Fan,Smart Plug,,,,25.997,0.624
2023-03-10 00:00:00,6SjiiZ6h,HVAC Main,AC,,,,72.559,1.741
2023-03-10 00:00:00,wXH3myfe,HVAC Upstairs,AC,,,,22.571,0.542
2023-03-10 00:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,67.979,1.631
2023-03-11 00:00:00,INfY3kYr,6-2 - Apple TV,Smart Plug,,,,1.107,0.027
2023-03-11 00:00:00,TZE18FYw,Epson,Smart Plug,,,,90.757,2.178
2023-03-11 00:00:00,70e9128c,Coffee Maker,Coffee Maker,,,,13.931,0.334
2023-03-11 00:00:00,UsT4jYTY,"Hot water ",Smart Plug,,,,8.038,0.193
2023-03-11 00:00:00,NVCAkFT8,Master Fan,Smart Plug,,,,0.340,0.008
2023-03-11 00:00:00,arSiz9Eq,Bathroom Sink,Smart Plug,,,,6.590,0.158
2023-03-11 00:00:00,CkDVQDrb,Bathroom Led,Smart Plug,,,,0.573,0.014
2023-03-11 00:00:00,NUa8XR79,"Mini Fridge ",Smart Plug,,,,10.106,0.243
2023-03-11 00:00:00,gvpFPq7K,"6-1 - Samsung ",Smart Plug,,,,0.000,0.000
2023-03-11 00:00:00,tTMgrLYY,"2-3 UV ",Smart Plug,,,,32.152,0.772
2023-03-11 00:00:00,DzRXlfw9,1-2,Smart Plug,,,,33.121,0.795
2023-03-11 00:00:00,IPwJmgEW,LG TV,Smart Plug,,,,22.068,0.530
2023-03-11 00:00:00,c3d4310e,Microwave 2,Microwave,,,,1.510,0.036
2023-03-11 00:00:00,yKe4nWHQ,1-5 - Host 1,Smart Plug,,,,13.729,0.330
2023-03-11 00:00:00,SjkZHjBt,Bathroom Fan,Smart Plug,,,,0.086,0.002
2023-03-11 00:00:00,Fq71rgOc,Enterntainment,Smart Plug,,,,0.283,0.007
2023-03-11 00:00:00,TVPnlAwD,Martha Vacuum,Smart Plug,,,,3.675,0.088
2023-03-11 00:00:00,dEwJddMP,Well,Smart Plug,,,,0.025,0.001
2023-03-11 00:00:00,WMBobdaQ,Robo Vacuum,Smart Plug,,,,5.886,0.141
2023-03-11 00:00:00,XxVJyEzs,Kitchen Basement,Smart Plug,,,,1.366,0.033
2023-03-11 00:00:00,2MWspPfA,Basement Light,Smart Plug,,,,2.336,0.056
2023-03-11 00:00:00,KqnnB036,Storage,Smart Plug,,,,0.068,0.002
2023-03-11 00:00:00,EzRcwH5m,Jakes Room,Smart Plug,,,,1.739,0.042
2023-03-11 00:00:00,tK3XIrip,Office Light,Smart Plug,,,,4.304,0.103
2023-03-11 00:00:00,rYrVvxbS,Dryer,Smart Plug,,,,8.392,0.201
2023-03-11 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",26.801,0.643
2023-03-11 00:00:00,FtqFkAJj,FrontYard,Smart Plug,,,,0.043,0.001
2023-03-11 00:00:00,LwFtueMl,Ians Room,Smart Plug,,,,2.166,0.052
2023-03-11 00:00:00,miYv8N0D,Front Room Light,Smart Plug,,,,7.804,0.187
2023-03-11 00:00:00,B5enaECM,Master,Smart Plug,,,,1.901,0.046
2023-03-11 00:00:00,T5QgvHdg,1-6 - Hub,Smart Plug,,,,1.451,0.035
2023-03-11 00:00:00,g33Phtuz,Fridge,Smart Plug,,,,85.678,2.056
2023-03-11 00:00:00,BYAGpdS2,Garage,Smart Plug,,,,0.282,0.007
2023-03-11 00:00:00,Qpx8btwV,MasterBedroom Plug,Smart Plug,,,,15.226,0.365
2023-03-11 00:00:00,DnC2WeoP,Washer,Smart Plug,,,,7.383,0.177
2023-03-11 00:00:00,XxjjpNJ9,"2-6 Govee ",Smart Plug,,,,1.585,0.038
2023-03-11 00:00:00,9b3682d3,Microwave,Microwave,,,,2.450,0.059
